sample_id,project,library_id,robot_id,library_type,archive_sample_id,core_id,depth_cm,age_raw,age_value,age_min,age_max,age_error,age_unit,site,geographic_location,latitude,longitude,shotgun_qc,capture1_qc,capture2_qc,shotgun_asian_input_reads,shotgun_asian_extract_reads,shotgun_asian_besthit_reads,shotgun_asian_mapped_reads,shotgun_asian_dedup_reads,shotgun_irgsp_input_reads,shotgun_irgsp_extract_reads,shotgun_irgsp_besthit_reads,shotgun_irgsp_mapped_reads,shotgun_irgsp_dedup_reads,capture1_asian_input_reads,capture1_asian_extract_reads,capture1_asian_besthit_reads,capture1_asian_mapped_reads,capture1_asian_dedup_reads,capture1_irgsp_input_reads,capture1_irgsp_extract_reads,capture1_irgsp_besthit_reads,capture1_irgsp_mapped_reads,capture1_irgsp_dedup_reads,capture2_asian_input_reads,capture2_asian_extract_reads,capture2_asian_besthit_reads,capture2_asian_mapped_reads,capture2_asian_dedup_reads,capture2_irgsp_input_reads,capture2_irgsp_extract_reads,capture2_irgsp_besthit_reads,capture2_irgsp_mapped_reads,capture2_irgsp_dedup_reads,count_note,shotgun_oldnew_route_status,capture1_duplicate_status,capture1_duplicate_candidate_a_counts,capture1_duplicate_candidate_b_counts,capture2_duplicate_status,capture2_duplicate_candidate_a_counts,capture2_duplicate_candidate_b_counts,count_sources,coordinate_status,coordinate_source,coordinate_note
LV7009026464,angkor,LV7009026464,LV7005010704,ds,LV3005273244,CAM22-08,63.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,1960,1055,991,986,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026471,angkor,LV7009026471,LV7005010689,ds,LV3005272702,CAM22-08,119,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,High Risk; historical collapsed available; extract count available,,,,,,,,,59,17,17,17,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026472,angkor,LV7009026472,LV7005010659,ds,LV3005273280,CAM22-08,108,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,105,15,13,13,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026473,angkor,LV7009026473,LV7005010700,ds,LV3005273263,CAM22-08,98,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,108,20,16,16,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026474,angkor,LV7009026474,LV7005010670,ds,LV3005273255,CAM22-08,86.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,1073,550,507,503,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026475,angkor,LV7009026475,LV7005010709,ds,LV3005273258,CAM22-08,76,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,2161,1070,983,978,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026476,angkor,LV7009026476,LV7005010710,ds,LV3005273232,CAM22-08,64.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,2161,1070,989,984,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026483,angkor,LV7009026483,LV7005010673,ds,LV3005272703,CAM22-08,120,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Low Risk; historical collapsed available; extract count available,,,,,,,,,72,39,36,36,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026484,angkor,LV7009026484,LV7005010699,ds,LV3005272684,CAM22-08,109.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,88,23,22,22,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026485,angkor,LV7009026485,LV7005010668,ds,LV3005273256,CAM22-08,99.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,116,18,16,16,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026486,angkor,LV7009026486,LV7005010663,ds,LV3005273278,CAM22-08,88,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,2449,1347,1246,1235,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026487,angkor,LV7009026487,LV7005010672,ds,LV3005273271,CAM22-08,77.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,470,255,240,236,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026488,angkor,LV7009026488,LV7005010703,ds,LV3005273231,CAM22-08,66,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,4734,2171,2000,1986,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026495,angkor,LV7009026495,LV7005010661,ds,LV3005273260,CAM22-08,96.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,72,6,5,5,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026496,angkor,LV7009026496,LV7005010658,ds,LV3005272691,CAM22-08,110.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,58,15,13,13,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026497,angkor,LV7009026497,LV7005010707,ds,LV3005273266,CAM22-08,101,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,84,16,11,11,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026498,angkor,LV7009026498,LV7005010692,ds,LV3005273268,CAM22-08,89.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,911,513,475,472,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026499,angkor,LV7009026499,LV7005010678,ds,LV3005273264,CAM22-08,79,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,1677,1001,945,940,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026500,angkor,LV7009026500,LV7005010696,ds,LV3005273243,CAM22-08,67.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,2389,1179,1098,1091,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026508,angkor,LV7009026508,LV7005010488,ds,LV3005272698,CAM22-08,112,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,65,12,11,11,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026509,angkor,LV7009026509,LV7005010660,ds,LV3005273272,CAM22-08,102.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,88,8,8,8,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026510,angkor,LV7009026510,LV7005010677,ds,LV3005273262,CAM22-08,90.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,1176,535,498,498,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026512,angkor,LV7009026512,LV7005010695,ds,LV3005273240,CAM22-08,69,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,2834,1378,1272,1268,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026520,angkor,LV7009026520,LV7005010698,ds,LV3005272704,CAM22-08,113.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,65,14,12,12,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026521,angkor,LV7009026521,LV7005010691,ds,LV3005273259,CAM22-08,103.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,93,21,19,19,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026522,angkor,LV7009026522,LV7005010479,ds,LV3005273267,CAM22-08,92,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,144,39,33,31,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026523,angkor,LV7009026523,LV7005010708,ds,LV3005273257,CAM22-08,80.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,1395,730,678,674,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026524,angkor,LV7009026524,LV7005010702,ds,LV3005273234,CAM22-08,70.5,,,,,,,"Angkor Thom Temple Moat, Angkor","Angkor Thom Temple Moat, Angkor; Cambodia",13.42725,103.844722,Qualified; historical collapsed available; extract count available,,,,,,,,,2217,1054,970,960,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM22-08; independently reproduced in angkor_final_metadata.tsv
LV7009026551,angkor,LV7009026551,LV7008416355,ss,LV3006007300,CAM23-13,29,1386 CE (model year),1386,1386,1386,,CE,"Northern Temple Moat, Angkor Wat","Northern Temple Moat, Angkor Wat; Cambodia",13.413,103.864639,Qualified; historical collapsed available; extract count available,,,,,,,,,302,209,193,190,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM23-13; independently reproduced in angkor_final_metadata.tsv
LV7009026552,angkor,LV7009026552,LV7008416318,ss,LV3006007316,CAM23-13,6,1462 CE (model year),1462,1462,1462,,CE,"Northern Temple Moat, Angkor Wat","Northern Temple Moat, Angkor Wat; Cambodia",13.413,103.864639,Qualified; historical collapsed available; extract count available,,,,,,,,,97,55,52,52,,,,,,,,,,,,,,,,,,,,,现有路线计数填入 extract,,,,,,,,sample_reads_wide.tsv (v1); pipeline_reads_extract_besthit.tsv; irgsp_dedup_bam_reads.tsv,reported_in_cam_metadata,"sample_meta_data_20250922.tsv: field_sample_id@field_sample, latitude, longitude",Exact coordinate reported for Angkor core CAM23-13; independently reproduced in angkor_final_metadata.tsv
